track,period,model,index_id,threshold_method,lockout_years,exclusion_rule,strategy_id,transaction_cost_bps,realized_alpha,reconciled_alpha,reconciliation_error,reconciliation_pass
temporary CSI,oos,latent_raw,large_cap,youden,3,lockout_3yr,youden_3yr,20,-0.0044752737,-0.0044752737,0.00000000000000,true
temporary CSI,oos,latent_raw,large_cap,youden,5,lockout_5yr,youden_5yr,0,-0.0066015926,-0.0066015926,0.00000000000000,true
temporary CSI,oos,latent_raw,large_cap,youden,5,lockout_5yr,youden_5yr,5,-0.0066728214,-0.0066728214,0.00000000000000,true
temporary CSI,oos,latent_raw,large_cap,youden,5,lockout_5yr,youden_5yr,10,-0.0067440471,-0.0067440471,0.00000000000000,true
temporary CSI,oos,latent_raw,large_cap,youden,5,lockout_5yr,youden_5yr,20,-0.0068864896,-0.0068864896,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr1,1,lockout_1yr,fpr1_1yr,0,0.0001464531,0.0001464531,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr1,1,lockout_1yr,fpr1_1yr,5,-0.0004295515,-0.0004295515,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr1,1,lockout_1yr,fpr1_1yr,10,-0.0010053346,-0.0010053346,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr1,1,lockout_1yr,fpr1_1yr,20,-0.0021562367,-0.0021562367,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr1,2,lockout_2yr,fpr1_2yr,0,0.0008336669,0.0008336669,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr1,2,lockout_2yr,fpr1_2yr,5,0.0002580493,0.0002580493,-0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr1,2,lockout_2yr,fpr1_2yr,10,-0.0003173473,-0.0003173473,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr1,2,lockout_2yr,fpr1_2yr,20,-0.0014674780,-0.0014674780,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr1,3,lockout_3yr,fpr1_3yr,0,0.0015859875,0.0015859875,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr1,3,lockout_3yr,fpr1_3yr,5,0.0010109488,0.0010109488,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr1,3,lockout_3yr,fpr1_3yr,10,0.0004361304,0.0004361304,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr1,3,lockout_3yr,fpr1_3yr,20,-0.0007128456,-0.0007128456,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr1,5,lockout_5yr,fpr1_5yr,0,0.0021586287,0.0021586287,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr1,5,lockout_5yr,fpr1_5yr,5,0.0015829359,0.0015829359,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr1,5,lockout_5yr,fpr1_5yr,10,0.0010074638,0.0010074638,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr1,5,lockout_5yr,fpr1_5yr,20,-0.0001428186,-0.0001428186,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr3,1,lockout_1yr,fpr3_1yr,0,0.0006590986,0.0006590986,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr3,1,lockout_1yr,fpr3_1yr,5,0.0000820591,0.0000820591,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr3,1,lockout_1yr,fpr3_1yr,10,-0.0004947582,-0.0004947582,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr3,1,lockout_1yr,fpr3_1yr,20,-0.0016477262,-0.0016477262,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr3,2,lockout_2yr,fpr3_2yr,0,0.0007874755,0.0007874755,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr3,2,lockout_2yr,fpr3_2yr,5,0.0002143463,0.0002143463,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr3,2,lockout_2yr,fpr3_2yr,10,-0.0003585636,-0.0003585636,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr3,2,lockout_2yr,fpr3_2yr,20,-0.0015037257,-0.0015037257,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr3,3,lockout_3yr,fpr3_3yr,0,0.0009155260,0.0009155260,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr3,3,lockout_3yr,fpr3_3yr,5,0.0003430192,0.0003430192,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr3,3,lockout_3yr,fpr3_3yr,10,-0.0002292689,-0.0002292689,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr3,3,lockout_3yr,fpr3_3yr,20,-0.0013731889,-0.0013731889,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr3,5,lockout_5yr,fpr3_5yr,0,0.0001378584,0.0001378584,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr3,5,lockout_5yr,fpr3_5yr,5,-0.0004310668,-0.0004310668,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr3,5,lockout_5yr,fpr3_5yr,10,-0.0009997759,-0.0009997759,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr3,5,lockout_5yr,fpr3_5yr,20,-0.0021365460,-0.0021365460,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr5,1,lockout_1yr,fpr5_1yr,0,-0.0001973313,-0.0001973313,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr5,1,lockout_1yr,fpr5_1yr,5,-0.0007743494,-0.0007743494,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr5,1,lockout_1yr,fpr5_1yr,10,-0.0013511452,-0.0013511452,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr5,1,lockout_1yr,fpr5_1yr,20,-0.0025040698,-0.0025040698,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr5,2,lockout_2yr,fpr5_2yr,0,-0.0002430414,-0.0002430414,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr5,2,lockout_2yr,fpr5_2yr,5,-0.0008139382,-0.0008139382,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr5,2,lockout_2yr,fpr5_2yr,10,-0.0013846170,-0.0013846170,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr5,2,lockout_2yr,fpr5_2yr,20,-0.0025253214,-0.0025253214,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr5,3,lockout_3yr,fpr5_3yr,0,0.0011590502,0.0011590502,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr5,3,lockout_3yr,fpr5_3yr,5,0.0005897639,0.0005897639,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr5,3,lockout_3yr,fpr5_3yr,10,0.0000206940,0.0000206940,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr5,3,lockout_3yr,fpr5_3yr,20,-0.0011167970,-0.0011167970,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr5,5,lockout_5yr,fpr5_5yr,0,0.0005019019,0.0005019019,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr5,5,lockout_5yr,fpr5_5yr,5,-0.0000624592,-0.0000624592,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr5,5,lockout_5yr,fpr5_5yr,10,-0.0006266078,-0.0006266078,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,fpr5,5,lockout_5yr,fpr5_5yr,20,-0.0017542676,-0.0017542676,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,youden,1,lockout_1yr,youden_1yr,0,-0.0005221960,-0.0005221960,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,youden,1,lockout_1yr,youden_1yr,5,-0.0011468188,-0.0011468188,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,youden,1,lockout_1yr,youden_1yr,10,-0.0017711839,-0.0017711839,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,youden,1,lockout_1yr,youden_1yr,20,-0.0030191409,-0.0030191409,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,youden,2,lockout_2yr,youden_2yr,0,-0.0041395426,-0.0041395426,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,youden,2,lockout_2yr,youden_2yr,5,-0.0047172922,-0.0047172922,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,youden,2,lockout_2yr,youden_2yr,10,-0.0052948193,-0.0052948193,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,youden,2,lockout_2yr,youden_2yr,20,-0.0064492062,-0.0064492062,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,youden,3,lockout_3yr,youden_3yr,0,-0.0027026273,-0.0027026273,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,youden,3,lockout_3yr,youden_3yr,5,-0.0032739634,-0.0032739634,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,youden,3,lockout_3yr,youden_3yr,10,-0.0038450829,-0.0038450829,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,youden,3,lockout_3yr,youden_3yr,20,-0.0049866721,-0.0049866721,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,youden,5,lockout_5yr,youden_5yr,0,-0.0039388635,-0.0039388635,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,youden,5,lockout_5yr,youden_5yr,5,-0.0044990609,-0.0044990609,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,youden,5,lockout_5yr,youden_5yr,10,-0.0050590501,-0.0050590501,0.00000000000000,true
temporary CSI,oos,latent_raw,mid_cap,youden,5,lockout_5yr,youden_5yr,20,-0.0061784042,-0.0061784042,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr1,1,lockout_1yr,fpr1_1yr,0,-0.0006822292,-0.0006822292,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr1,1,lockout_1yr,fpr1_1yr,5,-0.0010868570,-0.0010868570,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr1,1,lockout_1yr,fpr1_1yr,10,-0.0014913743,-0.0014913743,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr1,1,lockout_1yr,fpr1_1yr,20,-0.0023000773,-0.0023000773,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr1,2,lockout_2yr,fpr1_2yr,0,-0.0003919747,-0.0003919747,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr1,2,lockout_2yr,fpr1_2yr,5,-0.0007961042,-0.0007961042,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr1,2,lockout_2yr,fpr1_2yr,10,-0.0012001235,-0.0012001235,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr1,2,lockout_2yr,fpr1_2yr,20,-0.0020078317,-0.0020078317,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr1,3,lockout_3yr,fpr1_3yr,0,0.0000401225,0.0000401225,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr1,3,lockout_3yr,fpr1_3yr,5,-0.0003623208,-0.0003623208,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr1,3,lockout_3yr,fpr1_3yr,10,-0.0007646548,-0.0007646548,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr1,3,lockout_3yr,fpr1_3yr,20,-0.0015689955,-0.0015689955,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr1,5,lockout_5yr,fpr1_5yr,0,0.0010610881,0.0010610881,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr1,5,lockout_5yr,fpr1_5yr,5,0.0006599384,0.0006599384,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr1,5,lockout_5yr,fpr1_5yr,10,0.0002588972,0.0002588972,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr1,5,lockout_5yr,fpr1_5yr,20,-0.0005428604,-0.0005428604,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr3,1,lockout_1yr,fpr3_1yr,0,-0.0021182137,-0.0021182137,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr3,1,lockout_1yr,fpr3_1yr,5,-0.0025243508,-0.0025243508,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr3,1,lockout_1yr,fpr3_1yr,10,-0.0029303762,-0.0029303762,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr3,1,lockout_1yr,fpr3_1yr,20,-0.0037420924,-0.0037420924,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr3,2,lockout_2yr,fpr3_2yr,0,-0.0013015685,-0.0013015685,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr3,2,lockout_2yr,fpr3_2yr,5,-0.0017079202,-0.0017079202,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr3,2,lockout_2yr,fpr3_2yr,10,-0.0021141606,-0.0021141606,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr3,2,lockout_2yr,fpr3_2yr,20,-0.0029263070,-0.0029263070,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr3,3,lockout_3yr,fpr3_3yr,0,-0.0002578210,-0.0002578210,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr3,3,lockout_3yr,fpr3_3yr,5,-0.0006629385,-0.0006629385,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr3,3,lockout_3yr,fpr3_3yr,10,-0.0010679455,-0.0010679455,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr3,3,lockout_3yr,fpr3_3yr,20,-0.0018776278,-0.0018776278,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr3,5,lockout_5yr,fpr3_5yr,0,0.0015920349,0.0015920349,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr3,5,lockout_5yr,fpr3_5yr,5,0.0011901571,0.0011901571,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr3,5,lockout_5yr,fpr3_5yr,10,0.0007883877,0.0007883877,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr3,5,lockout_5yr,fpr3_5yr,20,-0.0000148254,-0.0000148254,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr5,1,lockout_1yr,fpr5_1yr,0,-0.0038581055,-0.0038581055,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr5,1,lockout_1yr,fpr5_1yr,5,-0.0042660500,-0.0042660500,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr5,1,lockout_1yr,fpr5_1yr,10,-0.0046738816,-0.0046738816,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr5,1,lockout_1yr,fpr5_1yr,20,-0.0054892066,-0.0054892066,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr5,2,lockout_2yr,fpr5_2yr,0,-0.0029252452,-0.0029252452,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr5,2,lockout_2yr,fpr5_2yr,5,-0.0033324583,-0.0033324583,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr5,2,lockout_2yr,fpr5_2yr,10,-0.0037395592,-0.0037395592,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr5,2,lockout_2yr,fpr5_2yr,20,-0.0045534249,-0.0045534249,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr5,3,lockout_3yr,fpr5_3yr,0,-0.0026825299,-0.0026825299,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr5,3,lockout_3yr,fpr5_3yr,5,-0.0030863923,-0.0030863923,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr5,3,lockout_3yr,fpr5_3yr,10,-0.0034901444,-0.0034901444,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr5,3,lockout_3yr,fpr5_3yr,20,-0.0042973181,-0.0042973181,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr5,5,lockout_5yr,fpr5_5yr,0,-0.0009314049,-0.0009314049,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr5,5,lockout_5yr,fpr5_5yr,5,-0.0013297426,-0.0013297426,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr5,5,lockout_5yr,fpr5_5yr,10,-0.0017279733,-0.0017279733,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,fpr5,5,lockout_5yr,fpr5_5yr,20,-0.0025241139,-0.0025241139,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,youden,1,lockout_1yr,youden_1yr,0,0.0035086535,0.0035086535,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,youden,1,lockout_1yr,youden_1yr,5,0.0030089929,0.0030089929,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,youden,1,lockout_1yr,youden_1yr,10,0.0025094945,0.0025094945,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,youden,1,lockout_1yr,youden_1yr,20,0.0015109841,0.0015109841,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,youden,2,lockout_2yr,youden_2yr,0,0.0013741219,0.0013741219,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,youden,2,lockout_2yr,youden_2yr,5,0.0009027255,0.0009027255,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,youden,2,lockout_2yr,youden_2yr,10,0.0004314755,0.0004314755,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,youden,2,lockout_2yr,youden_2yr,20,-0.0005105854,-0.0005105854,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,youden,3,lockout_3yr,youden_3yr,0,0.0014632270,0.0014632270,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,youden,3,lockout_3yr,youden_3yr,5,0.0009866741,0.0009866741,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,youden,3,lockout_3yr,youden_3yr,10,0.0005102708,0.0005102708,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,youden,3,lockout_3yr,youden_3yr,20,-0.0004420871,-0.0004420871,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,youden,5,lockout_5yr,youden_5yr,0,-0.0005857489,-0.0005857489,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,youden,5,lockout_5yr,youden_5yr,5,-0.0010510401,-0.0010510401,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,youden,5,lockout_5yr,youden_5yr,10,-0.0015161880,-0.0015161880,0.00000000000000,true
temporary CSI,oos,latent_raw,small_cap,youden,5,lockout_5yr,youden_5yr,20,-0.0024460543,-0.0024460543,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr1,1,lockout_1yr,fpr1_1yr,0,-0.0001890865,-0.0001890865,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr1,1,lockout_1yr,fpr1_1yr,5,-0.0002280204,-0.0002280204,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr1,1,lockout_1yr,fpr1_1yr,10,-0.0002669534,-0.0002669534,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr1,1,lockout_1yr,fpr1_1yr,20,-0.0003448165,-0.0003448165,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr1,2,lockout_2yr,fpr1_2yr,0,0.0002471395,0.0002471395,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr1,2,lockout_2yr,fpr1_2yr,5,0.0002087126,0.0002087126,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr1,2,lockout_2yr,fpr1_2yr,10,0.0001702866,0.0001702866,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr1,2,lockout_2yr,fpr1_2yr,20,0.0000934374,0.0000934374,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr1,3,lockout_3yr,fpr1_3yr,0,0.0005482845,0.0005482845,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr1,3,lockout_3yr,fpr1_3yr,5,0.0005103246,0.0005103246,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr1,3,lockout_3yr,fpr1_3yr,10,0.0004723656,0.0004723656,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr1,3,lockout_3yr,fpr1_3yr,20,0.0003964503,0.0003964503,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr1,5,lockout_5yr,fpr1_5yr,0,0.0006716195,0.0006716195,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr1,5,lockout_5yr,fpr1_5yr,5,0.0006341814,0.0006341814,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr1,5,lockout_5yr,fpr1_5yr,10,0.0005967441,0.0005967441,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr1,5,lockout_5yr,fpr1_5yr,20,0.0005218723,0.0005218723,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr3,1,lockout_1yr,fpr3_1yr,0,-0.0002656039,-0.0002656039,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr3,1,lockout_1yr,fpr3_1yr,5,-0.0003058662,-0.0003058662,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr3,1,lockout_1yr,fpr3_1yr,10,-0.0003461275,-0.0003461275,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr3,1,lockout_1yr,fpr3_1yr,20,-0.0004266470,-0.0004266470,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr3,2,lockout_2yr,fpr3_2yr,0,0.0003794332,0.0003794332,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr3,2,lockout_2yr,fpr3_2yr,5,0.0003400125,0.0003400125,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr3,2,lockout_2yr,fpr3_2yr,10,0.0003005928,0.0003005928,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr3,2,lockout_2yr,fpr3_2yr,20,0.0002217563,0.0002217563,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr3,3,lockout_3yr,fpr3_3yr,0,0.0008345605,0.0008345605,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr3,3,lockout_3yr,fpr3_3yr,5,0.0007956753,0.0007956753,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr3,3,lockout_3yr,fpr3_3yr,10,0.0007567911,0.0007567911,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr3,3,lockout_3yr,fpr3_3yr,20,0.0006790255,0.0006790255,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr3,5,lockout_5yr,fpr3_5yr,0,0.0013332467,0.0013332467,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr3,5,lockout_5yr,fpr3_5yr,5,0.0012964406,0.0012964406,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr3,5,lockout_5yr,fpr3_5yr,10,0.0012596354,0.0012596354,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr3,5,lockout_5yr,fpr3_5yr,20,0.0011860275,0.0011860275,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr5,1,lockout_1yr,fpr5_1yr,0,-0.0004850518,-0.0004850518,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr5,1,lockout_1yr,fpr5_1yr,5,-0.0005267450,-0.0005267450,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr5,1,lockout_1yr,fpr5_1yr,10,-0.0005684373,-0.0005684373,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr5,1,lockout_1yr,fpr5_1yr,20,-0.0006518186,-0.0006518186,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr5,2,lockout_2yr,fpr5_2yr,0,0.0002385455,0.0002385455,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr5,2,lockout_2yr,fpr5_2yr,5,0.0001981717,0.0001981717,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr5,2,lockout_2yr,fpr5_2yr,10,0.0001577989,0.0001577989,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr5,2,lockout_2yr,fpr5_2yr,20,0.0000770562,0.0000770562,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr5,3,lockout_3yr,fpr5_3yr,0,0.0008512856,0.0008512856,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr5,3,lockout_3yr,fpr5_3yr,5,0.0008115591,0.0008115591,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr5,3,lockout_3yr,fpr5_3yr,10,0.0007718337,0.0007718337,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr5,3,lockout_3yr,fpr5_3yr,20,0.0006923856,0.0006923856,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr5,5,lockout_5yr,fpr5_5yr,0,0.0015148913,0.0015148913,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr5,5,lockout_5yr,fpr5_5yr,5,0.0014779110,0.0014779110,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr5,5,lockout_5yr,fpr5_5yr,10,0.0014409316,0.0014409316,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,fpr5,5,lockout_5yr,fpr5_5yr,20,0.0013669753,0.0013669753,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,youden,1,lockout_1yr,youden_1yr,0,-0.0022439177,-0.0022439177,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,youden,1,lockout_1yr,youden_1yr,5,-0.0023293531,-0.0023293531,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,youden,1,lockout_1yr,youden_1yr,10,-0.0024147856,-0.0024147856,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,youden,1,lockout_1yr,youden_1yr,20,-0.0025856420,-0.0025856420,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,youden,2,lockout_2yr,youden_2yr,0,-0.0070516033,-0.0070516033,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,youden,2,lockout_2yr,youden_2yr,5,-0.0071191500,-0.0071191500,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,youden,2,lockout_2yr,youden_2yr,10,-0.0071866949,-0.0071866949,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,youden,2,lockout_2yr,youden_2yr,20,-0.0073217787,-0.0073217787,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,youden,3,lockout_3yr,youden_3yr,0,-0.0010740357,-0.0010740357,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,youden,3,lockout_3yr,youden_3yr,5,-0.0011419492,-0.0011419492,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,youden,3,lockout_3yr,youden_3yr,10,-0.0012098607,-0.0012098607,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,youden,3,lockout_3yr,youden_3yr,20,-0.0013456774,-0.0013456774,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,youden,5,lockout_5yr,youden_5yr,0,-0.0031592326,-0.0031592326,0.00000000000000,true
temporary CSI,oos,latent_raw,total_market,youden,5,lockout_5yr,youden_5yr,5,-0.0032160645,-0.0032160645,0.00000000000000,true
