track,response_track,period,model,model_label,index_id,index_name,threshold_method,threshold_label,lockout_years,exclusion_rule,rule_label,strategy_id,transaction_cost_bps,benchmark_geometric_return,strategy_gross_geometric_return,strategy_net_geometric_return,realized_alpha,gross_alpha_before_transaction_costs,tp_exclusion_gain,fp_exclusion_cost,retained_stock_reweighting_effect,transaction_cost_effect,compounding_geometric_adjustment,reconciled_alpha,reconciliation_error,reconciliation_pass,fn_missed_opportunity_diagnostic,tn_retained_diagnostic,fn_benchmark_weight,fn_filtered_weight,tn_benchmark_weight,tn_filtered_weight,fp_benchmark_weight,tp_benchmark_weight,annualized_turnover_gross,mean_monthly_turnover_gross,source_performance_file,source_decomposition_file,attribution_formula
permanent CSI,permanent_csi,test,fund,Base Dataset,large_cap,CRSP-like US Large Cap,fpr5,CV FPR <= 5%,0,permanent_removal,Permanent removal,fpr5_permanent,0,0.1418233485,0.1434387969,0.1434387969,0.0016154484,0.0016154484,-0.0000020826,-0.0002767211,0.0010719238,0.0000000000,0.0008223283,0.0016154484,0.00000000000000,true,0.0000000000,0.0010719238,0.0000000000,0.0000000000,0.6576172167,0.6654761274,0.0077007865,0.0000653310,0.1085659253,0.0090471604,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,large_cap,CRSP-like US Large Cap,fpr5,CV FPR <= 5%,0,permanent_removal,Permanent removal,fpr5_permanent,5,0.1418233485,0.1434387969,0.1433775735,0.0015542249,0.0016154484,-0.0000020826,-0.0002767211,0.0010719238,-0.0000612234,0.0008223283,0.0015542249,0.00000000000000,true,0.0000000000,0.0010719238,0.0000000000,0.0000000000,0.6576172167,0.6654761274,0.0077007865,0.0000653310,0.1085659253,0.0090471604,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,large_cap,CRSP-like US Large Cap,fpr5,CV FPR <= 5%,0,permanent_removal,Permanent removal,fpr5_permanent,10,0.1418233485,0.1434387969,0.1433163525,0.0014930040,0.0016154484,-0.0000020826,-0.0002767211,0.0010719238,-0.0001224444,0.0008223283,0.0014930040,0.00000000000000,true,0.0000000000,0.0010719238,0.0000000000,0.0000000000,0.6576172167,0.6654761274,0.0077007865,0.0000653310,0.1085659253,0.0090471604,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,large_cap,CRSP-like US Large Cap,fpr5,CV FPR <= 5%,0,permanent_removal,Permanent removal,fpr5_permanent,20,0.1418233485,0.1434387969,0.1431939179,0.0013705694,0.0016154484,-0.0000020826,-0.0002767211,0.0010719238,-0.0002448790,0.0008223283,0.0013705694,0.00000000000000,true,0.0000000000,0.0010719238,0.0000000000,0.0000000000,0.6576172167,0.6654761274,0.0077007865,0.0000653310,0.1085659253,0.0090471604,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,large_cap,CRSP-like US Large Cap,youden,CV Youden J,0,permanent_removal,Permanent removal,youden_permanent,0,0.1418233485,0.1431077275,0.1431077275,0.0012843790,0.0012843790,-0.0000020826,-0.0158251966,0.0150397699,0.0000000000,0.0020718883,0.0012843790,0.00000000000000,true,0.0000000000,0.0150397699,0.0000000000,0.0000000000,0.5634264510,0.6658535378,0.1018915523,0.0000653310,0.1033286625,0.0086107219,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,large_cap,CRSP-like US Large Cap,youden,CV Youden J,0,permanent_removal,Permanent removal,youden_permanent,5,0.1418233485,0.1431077275,0.1430495004,0.0012261519,0.0012843790,-0.0000020826,-0.0158251966,0.0150397699,-0.0000582272,0.0020718883,0.0012261519,0.00000000000000,true,0.0000000000,0.0150397699,0.0000000000,0.0000000000,0.5634264510,0.6658535378,0.1018915523,0.0000653310,0.1033286625,0.0086107219,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,large_cap,CRSP-like US Large Cap,youden,CV Youden J,0,permanent_removal,Permanent removal,youden_permanent,10,0.1418233485,0.1431077275,0.1429912754,0.0011679269,0.0012843790,-0.0000020826,-0.0158251966,0.0150397699,-0.0001164521,0.0020718883,0.0011679269,0.00000000000000,true,0.0000000000,0.0150397699,0.0000000000,0.0000000000,0.5634264510,0.6658535378,0.1018915523,0.0000653310,0.1033286625,0.0086107219,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,large_cap,CRSP-like US Large Cap,youden,CV Youden J,0,permanent_removal,Permanent removal,youden_permanent,20,0.1418233485,0.1431077275,0.1428748320,0.0010514835,0.0012843790,-0.0000020826,-0.0158251966,0.0150397699,-0.0002328955,0.0020718883,0.0010514835,0.00000000000000,true,0.0000000000,0.0150397699,0.0000000000,0.0000000000,0.5634264510,0.6658535378,0.1018915523,0.0000653310,0.1033286625,0.0086107219,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,mid_cap,CRSP-like US Mid Cap,fpr1,CV FPR <= 1%,0,permanent_removal,Permanent removal,fpr1_permanent,0,0.1382219833,0.1382219833,0.1382219833,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.00000000000000,true,0.0000000000,0.0000000000,0.0003704552,0.0003704552,0.6636068224,0.6636068224,0.0000000000,0.0000000000,0.8263705881,0.0688642157,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,mid_cap,CRSP-like US Mid Cap,fpr1,CV FPR <= 1%,0,permanent_removal,Permanent removal,fpr1_permanent,5,0.1382219833,0.1382219833,0.1377575249,-0.0004644584,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0004644584,0.0000000000,-0.0004644584,0.00000000000000,true,0.0000000000,0.0000000000,0.0003704552,0.0003704552,0.6636068224,0.6636068224,0.0000000000,0.0000000000,0.8263705881,0.0688642157,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,mid_cap,CRSP-like US Mid Cap,fpr1,CV FPR <= 1%,0,permanent_removal,Permanent removal,fpr1_permanent,10,0.1382219833,0.1382219833,0.1372932076,-0.0009287757,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0009287757,0.0000000000,-0.0009287757,0.00000000000000,true,0.0000000000,0.0000000000,0.0003704552,0.0003704552,0.6636068224,0.6636068224,0.0000000000,0.0000000000,0.8263705881,0.0688642157,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,mid_cap,CRSP-like US Mid Cap,fpr1,CV FPR <= 1%,0,permanent_removal,Permanent removal,fpr1_permanent,20,0.1382219833,0.1382219833,0.1363649961,-0.0018569872,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0018569872,0.0000000000,-0.0018569872,0.00000000000000,true,0.0000000000,0.0000000000,0.0003704552,0.0003704552,0.6636068224,0.6636068224,0.0000000000,0.0000000000,0.8263705881,0.0688642157,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,mid_cap,CRSP-like US Mid Cap,fpr3,CV FPR <= 3%,0,permanent_removal,Permanent removal,fpr3_permanent,0,0.1382219833,0.1394421998,0.1394421998,0.0012202165,0.0012202165,-0.0000118098,-0.0017839430,0.0020738243,0.0000000000,0.0009421449,0.0012202165,0.00000000000000,true,0.0000000000,0.0020738243,0.0000000000,0.0000000000,0.6499843733,0.6640989678,0.0136224492,0.0003704552,0.8270161179,0.0689180098,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,mid_cap,CRSP-like US Mid Cap,fpr3,CV FPR <= 3%,0,permanent_removal,Permanent removal,fpr3_permanent,5,0.1382219833,0.1394421998,0.1389767643,0.0007547810,0.0012202165,-0.0000118098,-0.0017839430,0.0020738243,-0.0004654354,0.0009421449,0.0007547810,0.00000000000000,true,0.0000000000,0.0020738243,0.0000000000,0.0000000000,0.6499843733,0.6640989678,0.0136224492,0.0003704552,0.8270161179,0.0689180098,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,mid_cap,CRSP-like US Mid Cap,fpr3,CV FPR <= 3%,0,permanent_removal,Permanent removal,fpr3_permanent,10,0.1382219833,0.1394421998,0.1385114703,0.0002894870,0.0012202165,-0.0000118098,-0.0017839430,0.0020738243,-0.0009307294,0.0009421449,0.0002894870,0.00000000000000,true,0.0000000000,0.0020738243,0.0000000000,0.0000000000,0.6499843733,0.6640989678,0.0136224492,0.0003704552,0.8270161179,0.0689180098,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,mid_cap,CRSP-like US Mid Cap,fpr3,CV FPR <= 3%,0,permanent_removal,Permanent removal,fpr3_permanent,20,0.1382219833,0.1394421998,0.1375813067,-0.0006406766,0.0012202165,-0.0000118098,-0.0017839430,0.0020738243,-0.0018608931,0.0009421449,-0.0006406766,0.00000000000000,true,0.0000000000,0.0020738243,0.0000000000,0.0000000000,0.6499843733,0.6640989678,0.0136224492,0.0003704552,0.8270161179,0.0689180098,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,mid_cap,CRSP-like US Mid Cap,fpr5,CV FPR <= 5%,0,permanent_removal,Permanent removal,fpr5_permanent,0,0.1382219833,0.1410415599,0.1410415599,0.0028195766,0.0028195766,-0.0000118098,-0.0022970430,0.0034315306,0.0000000000,0.0016968987,0.0028195766,0.00000000000000,true,0.0000000000,0.0034315306,0.0000000000,0.0000000000,0.6396454925,0.6641086225,0.0239613299,0.0003704552,0.8221101819,0.0685091818,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,mid_cap,CRSP-like US Mid Cap,fpr5,CV FPR <= 5%,0,permanent_removal,Permanent removal,fpr5_permanent,5,0.1382219833,0.1410415599,0.1405784303,0.0023564470,0.0028195766,-0.0000118098,-0.0022970430,0.0034315306,-0.0004631295,0.0016968987,0.0023564470,0.00000000000000,true,0.0000000000,0.0034315306,0.0000000000,0.0000000000,0.6396454925,0.6641086225,0.0239613299,0.0003704552,0.8221101819,0.0685091818,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,mid_cap,CRSP-like US Mid Cap,fpr5,CV FPR <= 5%,0,permanent_removal,Permanent removal,fpr5_permanent,10,0.1382219833,0.1410415599,0.1401154407,0.0018934574,0.0028195766,-0.0000118098,-0.0022970430,0.0034315306,-0.0009261192,0.0016968987,0.0018934574,0.00000000000000,true,0.0000000000,0.0034315306,0.0000000000,0.0000000000,0.6396454925,0.6641086225,0.0239613299,0.0003704552,0.8221101819,0.0685091818,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,mid_cap,CRSP-like US Mid Cap,fpr5,CV FPR <= 5%,0,permanent_removal,Permanent removal,fpr5_permanent,20,0.1382219833,0.1410415599,0.1391898809,0.0009678976,0.0028195766,-0.0000118098,-0.0022970430,0.0034315306,-0.0018516790,0.0016968987,0.0009678976,0.00000000000000,true,0.0000000000,0.0034315306,0.0000000000,0.0000000000,0.6396454925,0.6641086225,0.0239613299,0.0003704552,0.8221101819,0.0685091818,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,mid_cap,CRSP-like US Mid Cap,youden,CV Youden J,0,permanent_removal,Permanent removal,youden_permanent,0,0.1382219833,0.1386216889,0.1386216889,0.0003997056,0.0003997056,-0.0000118098,-0.0241040960,0.0231058908,0.0000000000,0.0014097206,0.0003997056,0.00000000000000,true,0.0000000000,0.0231058908,0.0000000000,0.0000000000,0.4962114197,0.6644131656,0.1673954027,0.0003704552,0.7848795329,0.0654066277,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,mid_cap,CRSP-like US Mid Cap,youden,CV Youden J,0,permanent_removal,Permanent removal,youden_permanent,5,0.1382219833,0.1386216889,0.1381807827,-0.0000412006,0.0003997056,-0.0000118098,-0.0241040960,0.0231058908,-0.0004409063,0.0014097206,-0.0000412006,0.00000000000000,true,0.0000000000,0.0231058908,0.0000000000,0.0000000000,0.4962114197,0.6644131656,0.1673954027,0.0003704552,0.7848795329,0.0654066277,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,mid_cap,CRSP-like US Mid Cap,youden,CV Youden J,0,permanent_removal,Permanent removal,youden_permanent,10,0.1382219833,0.1386216889,0.1377400029,-0.0004819804,0.0003997056,-0.0000118098,-0.0241040960,0.0231058908,-0.0008816860,0.0014097206,-0.0004819804,0.00000000000000,true,0.0000000000,0.0231058908,0.0000000000,0.0000000000,0.4962114197,0.6644131656,0.1673954027,0.0003704552,0.7848795329,0.0654066277,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,mid_cap,CRSP-like US Mid Cap,youden,CV Youden J,0,permanent_removal,Permanent removal,youden_permanent,20,0.1382219833,0.1386216889,0.1368588227,-0.0013631606,0.0003997056,-0.0000118098,-0.0241040960,0.0231058908,-0.0017628662,0.0014097206,-0.0013631606,0.00000000000000,true,0.0000000000,0.0231058908,0.0000000000,0.0000000000,0.4962114197,0.6644131656,0.1673954027,0.0003704552,0.7848795329,0.0654066277,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,small_cap,CRSP-like US Small Cap,fpr1,CV FPR <= 1%,0,permanent_removal,Permanent removal,fpr1_permanent,0,0.1143505618,0.1154073613,0.1154073613,0.0010567994,0.0010567994,0.0000559987,-0.0003866750,0.0004771208,0.0000000000,0.0009103549,0.0010567994,0.00000000000000,true,-0.0000114641,0.0004885848,0.0023578491,0.0023712033,0.6558502600,0.6596937972,0.0037248446,0.0001386299,0.6048709891,0.0504059158,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,small_cap,CRSP-like US Small Cap,fpr1,CV FPR <= 1%,0,permanent_removal,Permanent removal,fpr1_permanent,5,0.1143505618,0.1154073613,0.1150724978,0.0007219360,0.0010567994,0.0000559987,-0.0003866750,0.0004771208,-0.0003348635,0.0009103549,0.0007219360,0.00000000000000,true,-0.0000114641,0.0004885848,0.0023578491,0.0023712033,0.6558502600,0.6596937972,0.0037248446,0.0001386299,0.6048709891,0.0504059158,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,small_cap,CRSP-like US Small Cap,fpr1,CV FPR <= 1%,0,permanent_removal,Permanent removal,fpr1_permanent,10,0.1143505618,0.1154073613,0.1147377093,0.0003871474,0.0010567994,0.0000559987,-0.0003866750,0.0004771208,-0.0006696520,0.0009103549,0.0003871474,0.00000000000000,true,-0.0000114641,0.0004885848,0.0023578491,0.0023712033,0.6558502600,0.6596937972,0.0037248446,0.0001386299,0.6048709891,0.0504059158,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,fund,Base Dataset,small_cap,CRSP-like US Small Cap,fpr1,CV FPR <= 1%,0,permanent_removal,Permanent removal,fpr1_permanent,20,0.1143505618,0.1154073613,0.1140683570,-0.0002822048,0.0010567994,0.0000559987,-0.0003866750,0.0004771208,-0.0013390043,0.0009103549,-0.0002822048,0.00000000000000,true,-0.0000114641,0.0004885848,0.0023578491,0.0023712033,0.6558502600,0.6596937972,0.0037248446,0.0001386299,0.6048709891,0.0504059158,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\fund\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_fund\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
